shipment_id,order_id,customer_id,origin_warehouse,destination_city,carrier,ship_date,delivery_date,weight_kg,quantity,status,cost_usd,tracking_number,error_flag
SHIP100850,ORD200850,CUST300850,WH_BRS,London,FedEx,2025-01-27,2025-02-03,117.11,12,In Transit,24.5,1Z6EYKJ3Z9O9T2JVGV,
SHIP100704,ORD200704,CUST300704,WH_LIV,Liverpool,DHL,2025-08-14,2025-08-24,142.48,36,In Transit,92.21,1Z4T08W0ODF4WIMOKS,
SHIP100841,ORD200841,CUST300841,WH_BRS,Bristol,FedEx,2025-02-24,2025-02-26,115.79,19,Delivered,256.66,1Z70WQLTTB85D2HDTJ,
SHIP100194,ORD200194,CUST300194,WH_BIR,London,DHL,2025-04-26,2025-05-04,196.6,39,Pending,263.63,1ZZAA7U0TO9JKX51C4,
SHIP100854,ORD200854,CUST300854,WH_LON,Bristol,RoyalMail,2025-01-06,2025-01-14,60.62,1,Cancelled,376.61,1ZZRU010P3YUL5RWRY,
SHIP100864,ORD200864,CUST300864,WH_LIV,Liverpool,UPS,2025-08-31,2025-09-03,17.89,37,In Transit,301.07,1ZSLNETF4E9TCUYD62,
SHIP100503,ORD200503,CUST300503,WH_BRS,Manchester,FedEx,2025-05-15,2025-05-16,138.89,34,In Transit,193.49,1Z35MMUR5XLUAYYAWY,
SHIP_BAD100019,ORD_BAD200019,CUST_BAD300019,WH_MAN,Birmingham,RoyalMail,2025-01-18,2025-01-19,48.5,29,Delivered,191.91,1Z5ME9GUU6STJO8597IR9G43B8V,bad_tracking
SHIP100830,ORD200830,CUST300830,WH_BIR,Liverpool,RoyalMail,2025-06-23,2025-06-26,90.89,1,Cancelled,425.18,1ZPDCPE54ZYMFZUFU9,
SHIP100579,ORD200579,CUST300579,WH_MAN,Bristol,RoyalMail,2025-08-12,2025-08-15,188.43,11,In Transit,18.42,1ZYL2R9SJSJD6J6SB6,
SHIP_BAD100018,ORD_BAD200018,CUST_BAD300018,WH_MAN,Bristol,,2025-05-28,2025-05-29,191.59,32,Delivered,300.25,1ZBRJAKQULFMOC5LJ0,missing_carrier
SHIP100162,ORD200162,CUST300162,WH_BIR,Bristol,DHL,2025-08-27,2025-09-05,58.49,5,Delivered,58.12,1ZQHB4N3MWBGMBLKDB,
SHIP100908,ORD200908,CUST300908,WH_BRS,Birmingham,RoyalMail,2025-05-07,2025-05-12,109.61,1,Delivered,346.47,1Z168QHHQJ80NK5LF8,
SHIP100152,ORD200152,CUST300152,WH_LIV,Manchester,RoyalMail,2025-04-18,2025-04-28,192.74,19,Cancelled,404.35,1Z4LVIUJBQJ77POX4P,
SHIP100801,ORD200801,CUST300801,WH_LON,London,FedEx,2025-04-11,2025-04-20,145.36,41,Pending,112.86,1ZIRU428ZHJ9WKV0SN,
SHIP_BAD100043,ORD_BAD200043,CUST_BAD300043,WH_LON,Liverpool,DHL,2025-06-23,2025-06-27,188.51,0,In Transit,410.47,1ZEDS5EBUL5POA11VO,zero_or_negative_quantity
SHIP100755,ORD200755,CUST300755,WH_LON,Manchester,DHL,2025-01-31,2025-02-10,155.03,32,Cancelled,143.42,1ZANSA015YGBJRHAGG,
SHIP100111,ORD200111,CUST300111,WH_BRS,Manchester,DHL,2025-06-03,2025-06-13,169.65,43,Delivered,110.67,1ZL6ENSS8D8M2V0CBD,
SHIP100226,ORD200226,CUST300226,WH_LON,Manchester,RoyalMail,2025-03-16,2025-03-26,16.96,33,Pending,427.21,1ZA4AU046L5GT9PHSV,
SHIP100688,ORD200688,CUST300688,WH_LIV,Birmingham,DHL,2025-06-13,2025-06-16,46.91,31,Cancelled,448.28,1ZCZ19K3BT05WAA543,
SHIP100103,ORD200103,CUST300103,WH_BRS,Liverpool,RoyalMail,2025-06-15,2025-06-18,58.12,12,Delivered,422.57,1ZMVYH7DKNEHPF6KS7,
SHIP100421,ORD200421,CUST300421,WH_BRS,Liverpool,DHL,2025-02-11,2025-02-18,116.63,41,Pending,109.73,1ZTWCEJ26QWNHTKHCM,
SHIP100419,ORD200419,CUST300419,WH_BIR,Birmingham,FedEx,2025-08-03,2025-08-11,115.42,33,Delivered,73.42,1ZBYCME1U533XHRZTQ,
SHIP100750,ORD200750,CUST300750,WH_MAN,Birmingham,RoyalMail,2025-05-17,2025-05-18,55.52,16,Pending,247.93,1ZBUYRNB0N7DE2SN8T,
SHIP100586,ORD200586,CUST300586,WH_LON,Liverpool,RoyalMail,2025-07-06,2025-07-14,183.07,11,Cancelled,65.98,1ZOTCQDGYKJWQMB5OP,
SHIP100780,ORD200780,CUST300780,WH_MAN,Liverpool,UPS,2025-06-11,2025-06-12,49.23,34,In Transit,279.42,1Z0COXUMNKM2EP5GF8,
SHIP100672,ORD200672,CUST300672,WH_LIV,Manchester,FedEx,2025-04-27,2025-04-29,85.06,23,Delivered,274.42,1ZDR4U92Q55H14MHKA,
SHIP100119,ORD200119,CUST300119,WH_MAN,Liverpool,RoyalMail,2025-01-31,2025-02-09,62.01,17,Pending,54.31,1ZTAPL7U5PYE1AT6YU,
SHIP100053,ORD200053,CUST300053,WH_BRS,London,UPS,2025-01-15,2025-01-21,92.62,3,Pending,190.68,1ZANZ3LDKYQ1WK6LIY,
SHIP100151,ORD200151,CUST300151,WH_LON,Birmingham,RoyalMail,2025-01-12,2025-01-22,131.86,33,In Transit,482.29,1Z0QJFLXSWO6T3NLBV,
SHIP100403,ORD200403,CUST300403,WH_MAN,Bristol,FedEx,2025-07-02,2025-07-04,132.07,48,In Transit,350.53,1Z2H7OGDHCTRIBXPNU,
SHIP100945,ORD200945,CUST300945,WH_LIV,London,FedEx,2025-07-30,2025-08-05,175.03,1,Delivered,16.84,1ZB8HF36PSI2QJY373,
SHIP100207,ORD200207,CUST300207,WH_LON,Liverpool,RoyalMail,2025-03-24,2025-04-01,118.27,46,In Transit,442.45,1Z3BNP5Q3PM3PQZM5J,
SHIP100658,ORD200658,CUST300658,WH_MAN,Bristol,RoyalMail,2025-03-13,2025-03-22,192.92,21,Delivered,97.11,1Z4YWYTFB4UV1SD8N8,
SHIP100843,ORD200843,CUST300843,WH_LON,Liverpool,DHL,2025-03-28,2025-04-03,181.21,32,Delivered,405.52,1Z4LRH3D5UNRTG8D5S,
SHIP100762,ORD200762,CUST300762,WH_BRS,Bristol,FedEx,2025-07-26,2025-07-28,188.9,17,Delivered,280.75,1Z6PE72XJ17W6EXQ18,
SHIP100008,ORD200008,CUST300008,WH_LON,Liverpool,FedEx,2025-04-14,2025-04-20,38.45,29,In Transit,216.72,1ZA8XFVJ1ZUYXU5H7E,
SHIP100807,ORD200807,CUST300807,WH_LIV,Manchester,UPS,2025-04-29,2025-05-05,82.21,17,Pending,487.9,1ZY1OJ4Z05FFXI3MOG,
SHIP100036,ORD200036,CUST300036,WH_MAN,Bristol,RoyalMail,2025-07-20,2025-07-25,130.14,22,Cancelled,477.53,1ZMVHJM8OA83ZRP35A,
SHIP100452,ORD200452,CUST300452,WH_LIV,Bristol,RoyalMail,2025-08-26,2025-08-29,2.46,27,In Transit,83.67,1Z2ZB6OJB2G5CK8MX9,
SHIP100651,ORD200651,CUST300651,WH_LIV,Liverpool,UPS,2025-01-01,2025-01-08,10.85,18,Pending,335.15,1ZVREQBG1O6W6QU96I,
SHIP100253,ORD200253,CUST300253,WH_MAN,Birmingham,DHL,2025-01-08,2025-01-10,119.98,24,Cancelled,287.13,1ZVMHO4IKU52BV459F,
SHIP100303,ORD200303,CUST300303,WH_BIR,Birmingham,DHL,2025-03-19,2025-03-29,169.33,33,In Transit,393.61,1Z5J68YYJ1TYMN62X9,
SHIP100746,ORD200746,CUST300746,WH_LIV,Liverpool,FedEx,2025-08-17,2025-08-21,30.58,45,Cancelled,121.15,1ZMWL6AUOTS7C4F3C1,
SHIP100571,ORD200571,CUST300571,WH_BRS,Birmingham,FedEx,2025-03-13,2025-03-18,153.78,9,Delivered,103.08,1ZOPJ7GI4QA8LMCVTD,
SHIP100623,ORD200623,CUST300623,WH_LIV,Liverpool,DHL,2025-08-08,2025-08-17,12.61,4,Pending,433.97,1Z9JWWQ9QYNJHV86P6,
SHIP100732,ORD200732,CUST300732,WH_LON,Liverpool,DHL,2025-06-22,2025-06-25,126.99,4,Delivered,469.18,1ZP74PHU4V8P1R43C1,
SHIP100891,ORD200891,CUST300891,WH_BRS,Liverpool,DHL,2025-04-05,2025-04-12,17.49,43,Delivered,130.54,1ZXGE3IKZ5RWNRU08X,
SHIP100262,ORD200262,CUST300262,WH_BRS,Birmingham,RoyalMail,2025-07-14,2025-07-16,40.79,43,Cancelled,250.22,1Z9CUJY1FWDBDG1KUA,
SHIP100610,ORD200610,CUST300610,WH_BRS,Manchester,DHL,2025-07-04,2025-07-10,54.73,43,Delivered,375.74,1Z0KV8ATROKMSJ6HJ5,
SHIP100297,ORD200297,CUST300297,WH_BIR,Liverpool,FedEx,2025-08-27,2025-09-04,101.4,32,Cancelled,73.4,1ZPV47HQXDYLE4K15D,
SHIP100414,ORD200414,CUST300414,WH_BRS,Manchester,FedEx,2025-07-13,2025-07-16,116.27,24,In Transit,314.24,1ZWV1U4OGRIU39Z3LT,
SHIP100150,ORD200150,CUST300150,WH_LON,Liverpool,DHL,2025-04-26,2025-04-28,68.6,41,Delivered,278.37,1ZD3WHTQE974U7T6CR,
SHIP100788,ORD200788,CUST300788,WH_MAN,Birmingham,UPS,2025-06-20,2025-06-21,133.52,35,In Transit,313.24,1ZQ9UZJEV0XGD001CE,
SHIP100640,ORD200640,CUST300640,WH_LON,London,RoyalMail,2025-07-30,2025-07-31,105.8,40,Delivered,49.25,1ZM2Q1E6M7KFE5Q7A0,
SHIP100889,ORD200889,CUST300889,WH_LON,Liverpool,UPS,2025-08-28,2025-09-07,24.08,14,Cancelled,167.48,1ZWUG1MFBOAQOPA0MP,
SHIP100550,ORD200550,CUST300550,WH_LIV,Birmingham,FedEx,2025-05-21,2025-05-23,23.49,17,In Transit,127.24,1ZNK1U81785VIBRO0R,
SHIP100886,ORD200886,CUST300886,WH_BIR,Liverpool,FedEx,2025-03-21,2025-03-31,149.82,17,In Transit,306.37,1ZD5EM0F2GXL6WDZWY,
SHIP100488,ORD200488,CUST300488,WH_MAN,Manchester,UPS,2025-02-21,2025-02-25,5.22,28,Cancelled,169.59,1ZK77IU38BHPGY1NOW,
SHIP100147,ORD200147,CUST300147,WH_LON,Liverpool,RoyalMail,2025-04-02,2025-04-12,184.12,8,Cancelled,225.94,1Z2N0VIQQ8YVIOMFQH,
SHIP100146,ORD200146,CUST300146,WH_MAN,Manchester,FedEx,2025-03-10,2025-03-12,23.21,26,Cancelled,143.2,1ZDUSNS4P2X5ELSO6D,
SHIP100720,ORD200720,CUST300720,WH_MAN,Manchester,RoyalMail,2025-01-05,2025-01-08,136.55,4,In Transit,92.41,1Z0PD8TXP26024FBSK,
SHIP100931,ORD200931,CUST300931,WH_BRS,Bristol,RoyalMail,2025-01-26,2025-01-29,169.54,49,Pending,260.26,1Z4TNHWDRY14G4H5JD,
SHIP100739,ORD200739,CUST300739,WH_BIR,Bristol,UPS,2025-07-23,2025-07-31,144.49,41,Delivered,474.02,1ZC8DGUEXLIY27A2CD,
SHIP100659,ORD200659,CUST300659,WH_LON,Manchester,UPS,2025-03-02,2025-03-05,14.31,1,Delivered,176.57,1Z17MJ63AUIDLZHHUZ,
SHIP100348,ORD200348,CUST300348,WH_LON,Liverpool,RoyalMail,2025-08-08,2025-08-18,190.1,28,In Transit,463.73,1Z3Z61ZNLYME18HOYN,
SHIP100463,ORD200463,CUST300463,WH_BRS,Manchester,RoyalMail,2025-03-06,2025-03-12,135.87,20,Pending,485.68,1ZVRWIFRYE1IXVYX7Z,
SHIP100325,ORD200325,CUST300325,WH_LIV,Liverpool,RoyalMail,2025-02-14,2025-02-21,91.84,43,In Transit,352.28,1Z3P1V5VJN2QWWER4D,
SHIP100186,ORD200186,CUST300186,WH_BIR,Manchester,RoyalMail,2025-02-25,2025-03-03,199.59,30,Pending,171.82,1ZUY2R2G6UTT4R8RFQ,
SHIP100123,ORD200123,CUST300123,WH_LON,Liverpool,FedEx,2025-03-01,2025-03-04,53.67,48,Pending,384.38,1ZYKZDXZ68BQCLPCK5,
SHIP100853,ORD200853,CUST300853,WH_LON,Birmingham,FedEx,2025-08-18,2025-08-28,69.94,4,Delivered,487.72,1ZKF4FFEB6VJAZL9QL,
SHIP100608,ORD200608,CUST300608,WH_BIR,Liverpool,FedEx,2025-06-24,2025-06-29,41.75,23,In Transit,436.28,1ZUNHYF9F5SUQI73AA,
SHIP100143,ORD200143,CUST300143,WH_BRS,London,DHL,2025-03-07,2025-03-16,132.56,42,Pending,33.64,1Z4F49P7O0F3IMPFWI,
SHIP_BAD100008,ORD_BAD200008,CUST_BAD300008,WH_BRS,Bristol,DHL,2025-05-20,2025-05-21,-45.12,10,Pending,477.84,1ZR9WXA952B22HZ3UX,negative_weight
SHIP100197,ORD200197,CUST300197,WH_MAN,London,RoyalMail,2025-02-07,2025-02-10,114.5,4,Cancelled,138.65,1ZEFPRH7EKKZI89FOK,
SHIP100609,ORD200609,CUST300609,WH_LON,Birmingham,DHL,2025-02-15,2025-02-22,117.5,23,Delivered,325.68,1ZGO9HE57W08H7YIX3,
SHIP100279,ORD200279,CUST300279,WH_LIV,Birmingham,RoyalMail,2025-05-01,2025-05-06,23.65,32,Pending,226.34,1ZZKG4P5C7AUQTKN7Z,
SHIP100293,ORD200293,CUST300293,WH_BRS,London,UPS,2025-06-19,2025-06-22,84.15,44,Delivered,363.56,1ZBCTWL5ENVMMFCTNR,
SHIP100400,ORD200400,CUST300400,WH_MAN,Liverpool,RoyalMail,2025-01-02,2025-01-10,7.88,35,Pending,175.32,1Z0GTEABC2RH1AZHNW,
SHIP100122,ORD200122,CUST300122,WH_LIV,Bristol,FedEx,2025-02-05,2025-02-12,126.34,35,Pending,494.81,1ZSCJHWID6B7WS2ZJR,
SHIP100183,ORD200183,CUST300183,WH_BIR,Birmingham,UPS,2025-08-09,2025-08-15,109.93,9,In Transit,299.51,1ZGQVFNJWH83BE50IR,
SHIP100202,ORD200202,CUST300202,WH_BRS,Bristol,FedEx,2025-07-06,2025-07-13,83.76,37,In Transit,218.97,1ZBLG4NKO74OWWFWRN,
SHIP100438,ORD200438,CUST300438,WH_MAN,Birmingham,FedEx,2025-08-02,2025-08-09,146.82,47,Pending,84.61,1Z0LOGB6QAR8H1IIIX,
SHIP100246,ORD200246,CUST300246,WH_LIV,Manchester,DHL,2025-01-20,2025-01-22,139.57,32,In Transit,438.75,1ZIMAYJ4CFNA2V8YNE,
SHIP100415,ORD200415,CUST300415,WH_MAN,London,DHL,2025-05-25,2025-06-02,148.22,44,Pending,353.77,1ZIKY4WN5MPXTM725V,
SHIP100932,ORD200932,CUST300932,WH_LIV,Manchester,RoyalMail,2025-06-05,2025-06-09,132.44,39,Cancelled,461.45,1Z8BFBIEIQ8ZCO0H83,
SHIP100765,ORD200765,CUST300765,WH_MAN,Liverpool,RoyalMail,2025-04-19,2025-04-26,150.45,47,In Transit,107.5,1Z4ZM844EZ7V879G2O,
SHIP100906,ORD200906,CUST300906,WH_LON,Birmingham,FedEx,2025-02-20,2025-02-21,136.04,41,Pending,217.35,1ZTB1IKD6A7LBK2D9Q,
SHIP100835,ORD200835,CUST300835,WH_LIV,Liverpool,DHL,2025-01-14,2025-01-15,199.9,13,Pending,301.39,1ZJLLY2T10AXT8RH3T,
SHIP100887,ORD200887,CUST300887,WH_BRS,Bristol,FedEx,2025-06-18,2025-06-21,43.46,49,Cancelled,433.93,1ZEIPG6WFA8I1YTWT3,
SHIP100129,ORD200129,CUST300129,WH_LON,Manchester,DHL,2025-05-06,2025-05-09,85.81,19,Cancelled,107.84,1Z06A2UBEHN3J6VDG9,
SHIP100637,ORD200637,CUST300637,WH_LIV,Bristol,FedEx,2025-06-04,2025-06-10,131.62,36,Pending,419.63,1ZZTWYV45PLCJU5LCO,
SHIP100402,ORD200402,CUST300402,WH_BIR,Manchester,FedEx,2025-03-26,2025-04-05,185.01,38,Cancelled,68.75,1ZB5LUWMOI8HHARH3R,
SHIP100784,ORD200784,CUST300784,WH_LON,Liverpool,RoyalMail,2025-05-08,2025-05-11,75.69,45,Cancelled,271.59,1ZRMCT4GBIKYC89FMR,
SHIP100770,ORD200770,CUST300770,WH_LIV,Manchester,RoyalMail,2025-05-12,2025-05-13,161.56,48,Pending,338.11,1ZWWG1TA1M853YMP6B,
SHIP100735,ORD200735,CUST300735,WH_BIR,London,RoyalMail,2025-08-21,2025-08-28,47.16,26,In Transit,51.22,1ZIEDAAR9NFFZOL68F,
SHIP100913,ORD200913,CUST300913,WH_LIV,Manchester,DHL,2025-05-09,2025-05-14,145.72,3,Cancelled,397.63,1ZA1W9OVHRIFFDXUF5,
SHIP100219,ORD200219,CUST300219,WH_BIR,Birmingham,FedEx,2025-01-29,2025-02-04,56.81,23,In Transit,258.9,1ZEP3K2AGL885H27OF,
SHIP100641,ORD200641,CUST300641,WH_BIR,Bristol,UPS,2025-05-07,2025-05-15,78.45,4,Cancelled,443.86,1ZQRE440SQHMHD15PL,
SHIP100915,ORD200915,CUST300915,WH_BRS,Manchester,DHL,2025-05-05,2025-05-15,51.91,46,Cancelled,26.85,1ZQVT0APN5FVA4QZ9D,
SHIP100752,ORD200752,CUST300752,WH_LIV,Bristol,UPS,2025-04-07,2025-04-17,90.45,32,Delivered,404.38,1Z2ST06ZN2VH4N5278,
SHIP100806,ORD200806,CUST300806,WH_BRS,Liverpool,RoyalMail,2025-06-18,2025-06-21,97.49,30,Pending,429.08,1ZJFRD0WAID92PE13Z,
SHIP100919,ORD200919,CUST300919,WH_BRS,Liverpool,RoyalMail,2025-05-20,2025-05-21,17.19,26,In Transit,13.63,1ZFCBGIYBNIEBRVCZ6,
SHIP100624,ORD200624,CUST300624,WH_BIR,Manchester,FedEx,2025-06-15,2025-06-17,31.39,5,In Transit,351.36,1ZMA6KOQE58FPDQJ7B,
SHIP100874,ORD200874,CUST300874,WH_LIV,Liverpool,RoyalMail,2025-05-21,2025-05-24,82.36,31,Delivered,390.29,1ZMRGNF7ROT1G7EATP,
SHIP100760,ORD200760,CUST300760,WH_BIR,Liverpool,DHL,2025-08-17,2025-08-27,138.41,8,Cancelled,383.23,1ZHAUCAPECS4R10AKU,
SHIP100386,ORD200386,CUST300386,WH_LIV,London,FedEx,2025-03-11,2025-03-16,14.32,26,Pending,156.19,1ZPVIO9T3WCR5CFHO5,
SHIP_BAD100022,ORD_BAD200022,CUST_BAD300022,WH_BIR,Bristol,FedEx,2025-06-01,2025-06-04,95.23,1,Cancelled,118.43,1Z8D8L3220PNFD6CPOP2QCL0GZT,bad_tracking
SHIP100509,ORD200509,CUST300509,WH_LON,Birmingham,RoyalMail,2025-08-10,2025-08-19,133.98,2,In Transit,287.8,1Z0Y3XSQU9TCZ8G1GZ,
SHIP100267,ORD200267,CUST300267,WH_BRS,Birmingham,FedEx,2025-03-06,2025-03-16,176.24,41,In Transit,292.65,1Z7YQGXJMRFKMID55O,
SHIP100819,ORD200819,CUST300819,WH_BIR,Liverpool,FedEx,2025-08-13,2025-08-22,92.99,4,Pending,255.1,1Z9G0QFNZZ31AU4F1E,
SHIP100441,ORD200441,CUST300441,WH_MAN,London,FedEx,2025-03-13,2025-03-15,145.61,21,In Transit,258.46,1Z9MIRPBXFXSBUNV1M,
SHIP100496,ORD200496,CUST300496,WH_BIR,Manchester,FedEx,2025-03-21,2025-03-23,199.94,6,Cancelled,439.21,1Z0YQW1U60I5G1L7QA,
SHIP100112,ORD200112,CUST300112,WH_BIR,Manchester,FedEx,2025-08-03,2025-08-13,152.66,50,Pending,18.18,1Z2912SIMIEP2JM9BI,
SHIP100691,ORD200691,CUST300691,WH_MAN,Manchester,UPS,2025-03-21,2025-03-23,195.79,43,Pending,64.22,1ZMQO2OHDPDPC22O2T,
SHIP100232,ORD200232,CUST300232,WH_MAN,Liverpool,UPS,2025-06-20,2025-06-27,180.97,37,Pending,262.54,1ZXHFUSSJ0YTHKXCOE,
SHIP100869,ORD200869,CUST300869,WH_MAN,Manchester,DHL,2025-04-24,2025-04-29,153.83,11,In Transit,141.65,1ZFC7TKGR0CAJQDRFK,
SHIP100607,ORD200607,CUST300607,WH_LIV,Liverpool,DHL,2025-02-03,2025-02-04,146.38,44,Cancelled,75.15,1Z7YKNPT0375QSVBEN,
SHIP100671,ORD200671,CUST300671,WH_LIV,Liverpool,UPS,2025-06-20,2025-06-26,75.43,2,In Transit,353.31,1ZDYPU2QNS7OL4PH03,
SHIP100373,ORD200373,CUST300373,WH_MAN,London,DHL,2025-03-27,2025-03-29,121.1,12,Cancelled,269.94,1ZLO5OATC3WNXTP20X,
SHIP_BAD100031,ORD_BAD200031,CUST_BAD300031,WH_LON,Liverpool,FedEx,2025-02-21,2025-02-22,-14.53,4,Delivered,256.66,1Z9D9YJ7RFGK0S5ZJE,negative_weight
SHIP100842,ORD200842,CUST300842,WH_BIR,Liverpool,FedEx,2025-04-10,2025-04-15,133.72,40,Delivered,124.01,1ZJ3BTV9H9ZHTLFYB8,
SHIP100233,ORD200233,CUST300233,WH_MAN,Bristol,UPS,2025-06-11,2025-06-13,16.55,30,Delivered,327.42,1Z61D6PWMC3MQ56PLH,
SHIP100785,ORD200785,CUST300785,WH_LIV,Bristol,DHL,2025-07-08,2025-07-13,89.29,41,Cancelled,79.93,1ZMFZARKE00SGOHKOU,
SHIP100676,ORD200676,CUST300676,WH_LIV,Bristol,DHL,2025-04-25,2025-04-27,173.75,7,Delivered,355.11,1ZG71G8G821VDJ9AS6,
SHIP100317,ORD200317,CUST300317,WH_LIV,London,RoyalMail,2025-08-15,2025-08-23,158.3,40,Pending,92.04,1ZDVRDI6PIHYHKMSN7,
SHIP100648,ORD200648,CUST300648,WH_MAN,Liverpool,RoyalMail,2025-06-01,2025-06-10,124.88,35,Delivered,393.84,1ZVY4XUSYO8UFPP9YN,
SHIP100410,ORD200410,CUST300410,WH_MAN,Birmingham,RoyalMail,2025-08-22,2025-08-28,189.08,18,Delivered,103.38,1ZKPU4SKSC30X5OIAK,
SHIP100898,ORD200898,CUST300898,WH_BIR,Birmingham,DHL,2025-05-10,2025-05-11,101.37,39,Cancelled,496.28,1Z16ZPLMJQOVA83OWT,
SHIP100709,ORD200709,CUST300709,WH_MAN,London,UPS,2025-06-07,2025-06-09,160.67,28,In Transit,187.88,1ZUKW0L4X4VRCUMKT6,
SHIP100358,ORD200358,CUST300358,WH_BRS,Manchester,DHL,2025-08-03,2025-08-06,84.83,25,In Transit,192.91,1Z4W8JR4AA7QK7AXNT,
SHIP100258,ORD200258,CUST300258,WH_BRS,Liverpool,FedEx,2025-05-29,2025-05-30,192.87,11,Pending,487.05,1Z37IPDLFY6CD784Z4,
SHIP100744,ORD200744,CUST300744,WH_LIV,Birmingham,DHL,2025-06-11,2025-06-17,5.41,24,Delivered,328.05,1ZN105U64BBNY40AYO,
SHIP100627,ORD200627,CUST300627,WH_LIV,Bristol,UPS,2025-02-23,2025-03-01,117.63,46,Pending,203.41,1Z7533LIPSJL7LM77E,
SHIP100632,ORD200632,CUST300632,WH_BIR,Birmingham,DHL,2025-02-22,2025-02-28,163.73,49,Pending,199.28,1ZO2X7YR9C1FJF3MHR,
SHIP100282,ORD200282,CUST300282,WH_MAN,Bristol,FedEx,2025-05-06,2025-05-13,72.13,7,Delivered,261.2,1ZHVHKFRTMFF1CG8O5,
SHIP100376,ORD200376,CUST300376,WH_MAN,Birmingham,FedEx,2025-07-19,2025-07-22,167.13,36,Cancelled,128.82,1ZT24YPD0YDPN2UV1D,
SHIP100384,ORD200384,CUST300384,WH_BRS,London,FedEx,2025-07-22,2025-07-26,170.69,19,Cancelled,87.52,1ZE2DG3GNWG3QXXR7B,
SHIP100224,ORD200224,CUST300224,WH_BRS,Manchester,RoyalMail,2025-05-08,2025-05-12,185.35,37,Delivered,26.4,1Z1HDKY2QIURAIIL8M,
SHIP_BAD100003,ORD_BAD200003,CUST_BAD300003,WH_BIR,London,RoyalMail,2025-03-05,2025-03-15,-38.0,10,Delivered,287.1,1ZL8LWJNEC8Y2ESNP3,negative_weight
SHIP100814,ORD200814,CUST300814,WH_BIR,Liverpool,DHL,2025-05-20,2025-05-27,186.88,10,Pending,25.58,1ZCSESP2CEJ1CHB2H4,
SHIP100472,ORD200472,CUST300472,WH_BIR,Bristol,UPS,2025-03-12,2025-03-17,19.88,15,Pending,357.41,1Z7MQLGFLJHKCBT5UH,
SHIP100347,ORD200347,CUST300347,WH_BIR,London,UPS,2025-03-31,2025-04-07,56.83,13,Cancelled,57.69,1ZBSV1XANKFHW7S7ND,
SHIP100505,ORD200505,CUST300505,WH_LIV,Manchester,DHL,2025-06-01,2025-06-05,45.65,18,In Transit,447.39,1Z4QX5FOR04B3MGNA4,
SHIP100639,ORD200639,CUST300639,WH_BRS,Manchester,UPS,2025-02-08,2025-02-12,125.4,3,Pending,417.94,1Z5R0OILWEZ4ZD726M,
SHIP_BAD100037,ORD_BAD200037,CUST_BAD300037,WH_BIR,Birmingham,,2025-06-24,2025-06-30,121.15,14,Pending,409.25,1ZR0SC5T6RFKN92DQ2,missing_carrier
SHIP100928,ORD200928,CUST300928,WH_BRS,Bristol,DHL,2025-04-26,2025-05-06,196.15,11,In Transit,241.05,1ZT2PSZB9SJM2VAGGB,
SHIP100905,ORD200905,CUST300905,WH_LON,Manchester,RoyalMail,2025-06-07,2025-06-15,76.29,16,Cancelled,60.25,1ZF5J10GNRWE4CZDD2,
SHIP100619,ORD200619,CUST300619,WH_BRS,Birmingham,DHL,2025-05-13,2025-05-16,84.71,41,Pending,371.49,1ZB59U1RSROVQ35QM2,
SHIP100855,ORD200855,CUST300855,WH_BRS,London,UPS,2025-08-14,2025-08-18,52.18,37,Pending,296.54,1Z65Y86Y825DNBU2MQ,
SHIP100803,ORD200803,CUST300803,WH_LON,London,DHL,2025-02-02,2025-02-09,115.35,38,Pending,15.11,1ZYJUZBNB4Q12JTSUP,
SHIP100645,ORD200645,CUST300645,WH_BRS,Liverpool,DHL,2025-05-06,2025-05-16,125.84,17,Cancelled,94.09,1ZJQHQL8FTVJVU6OB1,
SHIP100846,ORD200846,CUST300846,WH_LIV,Liverpool,RoyalMail,2025-04-25,2025-05-02,189.15,46,In Transit,472.11,1Z7JXHOC4WFIH1WOSI,
SHIP100556,ORD200556,CUST300556,WH_BIR,Liverpool,DHL,2025-04-21,2025-04-29,115.56,3,Pending,480.12,1ZVPP79OY6OTZ1KUKP,
SHIP_BAD100007,ORD_BAD200007,CUST_BAD300007,WH_BIR,Birmingham,FedEx,2025-01-23,2025-01-24,-30.19,17,Pending,60.83,1Z0ANLNR1BW5W5KVUX,negative_weight
SHIP100577,ORD200577,CUST300577,WH_LIV,London,RoyalMail,2025-08-28,2025-09-07,142.76,2,Cancelled,290.11,1ZC0FGFFC9W957LIJ7,
SHIP100795,ORD200795,CUST300795,WH_LON,Birmingham,DHL,2025-08-07,2025-08-12,71.6,20,Cancelled,107.73,1ZAW7CHJ8472SO8NXZ,
SHIP100085,ORD200085,CUST300085,WH_MAN,Liverpool,UPS,2025-02-05,2025-02-14,115.71,50,Delivered,126.08,1ZVZIE9KLQ6OK1CNDI,
SHIP100242,ORD200242,CUST300242,WH_LON,Birmingham,RoyalMail,2025-07-07,2025-07-16,96.11,45,Pending,231.7,1Z8K0QY4AN3HAPUQ0G,
SHIP100698,ORD200698,CUST300698,WH_MAN,Manchester,DHL,2025-03-25,2025-03-30,6.77,28,Delivered,159.7,1ZDNC57V4Y5PGRMQZO,
SHIP100159,ORD200159,CUST300159,WH_LIV,London,RoyalMail,2025-07-29,2025-07-31,143.52,3,Pending,45.89,1Z692TWEGEBE40P2Q1,
